caller_id,callee_id,source_ip,destination_ip,call_start_time,call_duration_seconds,call_type,call_status,protocol,call_quality,is_blacklisted,number_of_previous_calls,caller_location,callee_location
-7712345634,-9988776564,203.0.113.199,198.51.100.135,05:08:16,205,outbound,completed,SIP,3.7,FALSE,46,UK,India
-423456728,-5551112221,203.0.113.116,198.51.100.14,05:11:06,524,outbound,completed,H.323,4.5,FALSE,111,Australia,USA
-9876543119,-5551234566,203.0.113.244,198.51.100.66,05:12:42,176,outbound,failed,SIP,1.9,TRUE,66,India,USA
-7987654277,-5559876542,203.0.113.239,198.51.100.35,05:13:32,155,inbound,completed,H.323,3.4,FALSE,48,UK,USA
-412345617,-13987654235,203.0.113.10,198.51.100.24,05:14:54,166,inbound,completed,H.323,4.3,FALSE,116,Australia,China
-9012345587,-5559876542,203.0.113.251,198.51.100.99,05:17:45,364,outbound,completed,SIP,3.7,FALSE,20,India,USA
-412345617,-9765432018,203.0.113.216,198.51.100.188,05:19:19,381,inbound,completed,IAX2,3.5,FALSE,117,Australia,India
-7987654277,-13987654235,203.0.113.88,198.51.100.175,05:21:25,136,inbound,dropped,SIP,1.6,FALSE,49,UK,China
-7896541186,-5559876542,203.0.113.20,198.51.100.13,05:21:56,553,inbound,completed,SIP,3.1,FALSE,50,UK,USA
-13812345592,-13987654235,203.0.113.239,198.51.100.22,05:24:03,360,outbound,failed,SIP,1.8,FALSE,131,China,China
-5551234566,-5551112221,203.0.113.33,198.51.100.199,05:25:03,280,outbound,failed,SIP,2,TRUE,68,USA,USA
-13987654235,-423456728,203.0.113.45,198.51.100.80,05:27:36,457,outbound,completed,SIP,4.6,FALSE,156,China,Australia
-5551234566,-5556667776,203.0.113.108,198.51.100.130,05:29:00,62,inbound,failed,SIP,1.8,TRUE,69,USA,USA
-412345617,-13812345592,203.0.113.14,198.51.100.126,05:29:56,246,outbound,dropped,SIP,1.6,FALSE,118,Australia,China
-9876543119,-9123456698,203.0.113.110,198.51.100.203,05:30:48,192,inbound,completed,SIP,3.1,TRUE,67,India,India
-8123456698,-5551234566,203.0.113.120,198.51.100.154,05:32:07,461,outbound,completed,SIP,3.3,FALSE,33,India,USA
-5553334443,-7654321054,203.0.113.36,198.51.100.45,05:34:52,146,inbound,failed,SIP,2,TRUE,77,USA,UK
-5559876542,-13987654235,203.0.113.77,198.51.100.19,05:36:39,322,outbound,completed,SIP,4.4,FALSE,40,USA,China
-8899552120,-423456728,203.0.113.186,198.51.100.61,05:37:38,282,outbound,completed,SIP,4.1,FALSE,31,India,Australia
-5551112221,-5554445554,203.0.113.212,198.51.100.25,05:40:18,564,outbound,failed,SIP,1.1,FALSE,49,USA,USA
-7896541186,-7712345634,203.0.113.187,198.51.100.165,05:42:52,106,inbound,completed,SIP,3.3,FALSE,51,UK,UK
-412345617,-13987654235,203.0.113.208,198.51.100.88,05:43:38,433,inbound,completed,SIP,4.5,FALSE,119,Australia,China
-5553334443,-423456728,203.0.113.193,198.51.100.189,05:45:10,12,outbound,completed,SIP,4,TRUE,78,USA,Australia
-5554445554,-7712345634,203.0.113.55,198.51.100.254,05:47:41,75,inbound,failed,H.323,2,FALSE,55,USA,UK
-5553334443,-9765432018,203.0.113.24,198.51.100.211,05:50:12,303,outbound,completed,SIP,4.7,TRUE,79,USA,India
-5551112221,-7896541186,203.0.113.14,198.51.100.151,05:51:31,260,inbound,completed,SIP,3.3,FALSE,50,USA,UK
-8899552120,-423456728,203.0.113.185,198.51.100.154,05:52:52,464,outbound,completed,SIP,4,FALSE,32,India,Australia
-7744112142,-8123456698,203.0.113.27,198.51.100.87,05:54:31,246,inbound,completed,SIP,3.8,FALSE,33,India,India
-5556667776,-5554445554,203.0.113.69,198.51.100.48,05:56:48,477,outbound,completed,H.323,4.4,FALSE,34,USA,USA
-5559876542,-13987654235,203.0.113.26,198.51.100.64,05:57:28,471,outbound,completed,SIP,4.1,FALSE,41,USA,China
-9012345587,-412345617,203.0.113.171,198.51.100.66,05:58:05,161,outbound,completed,SIP,4.6,FALSE,21,India,Australia
-5551234566,-423456728,203.0.113.72,198.51.100.118,06:00:00,538,inbound,failed,H.323,1.7,TRUE,71,USA,Australia
-423456728,-9876543119,203.0.113.85,198.51.100.22,06:00:45,203,inbound,completed,H.323,4.9,FALSE,117,Australia,India
-5551112221,-5559876542,203.0.113.222,198.51.100.207,06:02:54,348,outbound,completed,SIP,3.7,FALSE,51,USA,USA
-7896541186,-13812345592,203.0.113.163,198.51.100.185,06:04:44,356,outbound,completed,H.323,4.9,FALSE,53,UK,China
-13812345592,-5551234566,203.0.113.207,198.51.100.198,06:06:10,518,outbound,completed,SIP,3,FALSE,134,China,USA
-5553334443,-423456728,203.0.113.110,198.51.100.122,06:08:41,243,outbound,completed,SIP,3.8,TRUE,80,USA,Australia
-7987654277,-423456728,203.0.113.176,198.51.100.71,06:09:28,347,inbound,completed,SIP,4.4,FALSE,50,UK,Australia
-5559876542,-7712345634,203.0.113.232,198.51.100.212,06:11:55,134,outbound,completed,SIP,4.7,FALSE,43,USA,UK
-7987654277,-5553334443,203.0.113.22,198.51.100.161,06:13:42,560,outbound,completed,SIP,4,FALSE,51,UK,USA
-9876543119,-7654321054,203.0.113.34,198.51.100.153,06:14:37,421,outbound,completed,SIP,3.8,TRUE,69,India,UK
-7987654277,-13812345592,203.0.113.231,198.51.100.1,06:17:25,309,outbound,completed,IAX2,4.5,FALSE,52,UK,China
-5556667776,-9765432018,203.0.113.47,198.51.100.221,06:19:07,438,outbound,completed,SIP,3,FALSE,35,USA,India
-13987654235,-423456728,203.0.113.246,198.51.100.87,06:19:52,568,outbound,completed,SIP,4.2,FALSE,160,China,Australia
-7654321054,-13987654235,203.0.113.186,198.51.100.172,06:22:07,224,inbound,completed,SIP,4.2,FALSE,66,UK,China
-9123456698,-5559876542,203.0.113.138,198.51.100.107,06:24:28,196,inbound,completed,SIP,4.8,FALSE,32,India,USA
-13812345592,-5554445554,203.0.113.136,198.51.100.106,06:26:04,18,inbound,dropped,SIP,2.1,FALSE,136,China,USA
-5559876542,-9876543119,203.0.113.133,198.51.100.189,06:27:40,186,inbound,completed,SIP,3.3,FALSE,45,USA,India
-13987654235,-7987654277,203.0.113.54,198.51.100.66,06:30:03,140,outbound,completed,SIP,5,FALSE,162,China,UK
-5551234566,-412345617,203.0.113.143,198.51.100.210,06:30:53,325,inbound,failed,SIP,1.9,TRUE,73,USA,Australia
-9876543119,-423456728,203.0.113.73,198.51.100.113,06:33:51,477,inbound,failed,SIP,1.3,TRUE,71,India,Australia
-423456728,-5551234566,203.0.113.47,198.51.100.107,06:36:46,478,outbound,completed,SIP,4.5,FALSE,122,Australia,USA
-5554445554,-13987654235,203.0.113.135,198.51.100.78,06:38:35,260,inbound,failed,SIP,2.4,FALSE,58,USA,China
-412345617,-423456728,203.0.113.186,198.51.100.24,06:40:01,203,inbound,completed,SIP,4.2,FALSE,122,Australia,Australia
-9765432018,-412345617,203.0.113.72,198.51.100.211,06:41:30,172,inbound,failed,SIP,1.5,FALSE,36,India,Australia
-5554445554,-5556667776,203.0.113.191,198.51.100.31,06:44:27,489,inbound,completed,SIP,3.3,FALSE,59,USA,USA
-423456728,-13812345592,203.0.113.230,198.51.100.218,06:46:14,423,inbound,completed,SIP,4.5,FALSE,124,Australia,China
-5559876542,-9123456698,203.0.113.155,198.51.100.13,06:48:52,399,inbound,failed,SIP,2.3,FALSE,46,USA,India
-8899552120,-9123456698,203.0.113.3,198.51.100.229,06:51:14,152,inbound,completed,SIP,4.4,FALSE,33,India,India
-423456728,-7987654277,203.0.113.109,198.51.100.3,06:51:45,188,inbound,completed,SIP,4.2,FALSE,125,Australia,UK
-5556667776,-13812345592,203.0.113.241,198.51.100.198,06:52:18,96,inbound,completed,SIP,4.8,FALSE,37,USA,China
-13987654235,-8123456698,203.0.113.2,198.51.100.13,06:53:41,368,outbound,completed,SIP,4,FALSE,164,China,India
-5551112221,-8899552120,203.0.113.145,198.51.100.105,06:55:03,202,outbound,completed,SIP,4,FALSE,52,USA,India
-412345617,-13812345592,203.0.113.150,198.51.100.97,06:55:57,360,outbound,completed,SIP,5,FALSE,124,Australia,China
-13812345592,-7896541186,203.0.113.104,198.51.100.239,06:56:32,79,inbound,completed,SIP,3.9,FALSE,140,China,UK
-412345617,-5551112221,203.0.113.87,198.51.100.236,06:58:42,594,inbound,completed,IAX2,4.3,FALSE,125,Australia,USA
-5554445554,-7896541186,203.0.113.178,198.51.100.189,07:00:58,539,outbound,completed,SIP,4.7,FALSE,60,USA,UK
-7654321054,-5551112221,203.0.113.240,198.51.100.218,07:02:11,409,inbound,failed,SIP,2.4,FALSE,67,UK,USA
-8123456698,-13812345592,203.0.113.93,198.51.100.229,07:03:41,149,outbound,completed,SIP,3.4,FALSE,36,India,China
-5554445554,-13987654235,203.0.113.174,198.51.100.57,07:04:12,114,outbound,completed,SIP,4.3,FALSE,61,USA,China
-5553334443,-13987654235,203.0.113.210,198.51.100.54,07:06:07,586,inbound,failed,SIP,1.6,TRUE,82,USA,China
-7987654277,-412345617,203.0.113.112,198.51.100.166,07:06:55,348,inbound,completed,SIP,3.3,FALSE,55,UK,Australia
-13987654235,-5556667776,203.0.113.156,198.51.100.112,07:07:47,430,outbound,completed,SIP,3,FALSE,167,China,USA
-423456728,-7654321054,203.0.113.81,198.51.100.128,07:09:03,564,outbound,completed,SIP,4.1,FALSE,126,Australia,UK
-5551234566,-412345617,203.0.113.204,198.51.100.26,07:11:13,76,inbound,dropped,SIP,1.9,TRUE,75,USA,Australia
-5551234566,-412345617,203.0.113.7,198.51.100.224,07:11:51,237,outbound,failed,SIP,1.2,TRUE,76,USA,Australia
-9123456698,-9876543119,203.0.113.187,198.51.100.92,07:14:36,536,outbound,failed,SIP,2.3,FALSE,35,India,India
-7987654277,-7896541186,203.0.113.225,198.51.100.101,07:16:47,313,inbound,completed,SIP,4.9,FALSE,56,UK,UK
-412345617,-423456728,203.0.113.195,198.51.100.65,07:17:50,402,inbound,dropped,H.323,1.5,FALSE,129,Australia,Australia
-13812345592,-7654321054,203.0.113.141,198.51.100.40,07:20:24,166,outbound,completed,SIP,4.8,FALSE,142,China,UK
-5551234566,-13812345592,203.0.113.73,198.51.100.204,07:20:58,573,outbound,dropped,IAX2,1.5,TRUE,77,USA,China
-13987654235,-412345617,203.0.113.16,198.51.100.25,07:23:45,389,outbound,completed,SIP,3.9,FALSE,168,China,Australia
-412345617,-5554445554,203.0.113.205,198.51.100.209,07:25:13,460,outbound,completed,SIP,3,FALSE,131,Australia,USA
-8899552120,-423456728,203.0.113.111,198.51.100.59,07:27:34,11,inbound,completed,SIP,5,FALSE,35,India,Australia
-13812345592,-9876543119,203.0.113.247,198.51.100.188,07:28:52,515,outbound,completed,SIP,3.2,FALSE,144,China,India
-8123456698,-5553334443,203.0.113.203,198.51.100.103,07:31:43,12,outbound,completed,IAX2,4.9,FALSE,37,India,USA
-13987654235,-9988776564,203.0.113.155,198.51.100.87,07:33:49,336,outbound,completed,SIP,4.2,FALSE,169,China,India
-7987654277,-9123456698,203.0.113.31,198.51.100.176,07:35:20,120,outbound,completed,SIP,3.9,FALSE,57,UK,India
-423456728,-7744112142,203.0.113.125,198.51.100.76,07:36:51,97,inbound,completed,SIP,3,FALSE,129,Australia,India
-13812345592,-7654321054,203.0.113.84,198.51.100.209,07:37:26,350,outbound,completed,H.323,4.7,FALSE,145,China,UK
-9123456698,-5559876542,203.0.113.245,198.51.100.60,07:38:56,124,outbound,completed,SIP,4,FALSE,37,India,USA
-423456728,-13987654235,203.0.113.106,198.51.100.38,07:41:48,450,inbound,completed,SIP,3.3,FALSE,130,Australia,China
-7987654277,-7654321054,203.0.113.188,198.51.100.115,07:42:44,367,outbound,completed,H.323,3.8,FALSE,58,UK,UK
-9123456698,-423456728,203.0.113.51,198.51.100.253,07:45:39,218,outbound,completed,SIP,4.9,FALSE,38,India,Australia
-7712345634,-9012345587,203.0.113.132,198.51.100.35,07:47:27,458,inbound,dropped,SIP,1,FALSE,50,UK,India
-7896541186,-8899552120,203.0.113.231,198.51.100.20,07:49:48,524,outbound,completed,SIP,4.3,FALSE,57,UK,India
-5554445554,-7654321054,203.0.113.34,198.51.100.227,07:52:02,283,outbound,completed,SIP,4.6,FALSE,63,USA,UK
-13987654235,-5551234566,203.0.113.223,198.51.100.90,07:53:20,492,inbound,completed,SIP,3,FALSE,171,China,USA
-5556667776,-7712345634,203.0.113.136,198.51.100.125,07:54:17,86,inbound,completed,SIP,3.8,FALSE,39,USA,UK
-423456728,-7712345634,203.0.113.135,198.51.100.19,07:57:04,191,outbound,completed,SIP,3,FALSE,132,Australia,UK
-5551234566,-5553334443,203.0.113.20,198.51.100.10,07:59:28,12,outbound,failed,SIP,2,TRUE,79,USA,USA
-9876543119,-13812345592,203.0.113.29,198.51.100.128,08:02:18,62,outbound,dropped,H.323,2.2,TRUE,74,India,China
-7654321054,-9988776564,203.0.113.249,198.51.100.111,08:03:53,224,outbound,completed,SIP,3.3,FALSE,73,UK,India
-5551234566,-5556667776,203.0.113.86,198.51.100.156,08:04:53,371,outbound,completed,SIP,4.6,TRUE,80,USA,USA
-7896541186,-5551112221,203.0.113.193,198.51.100.96,08:05:30,100,outbound,completed,SIP,4.3,FALSE,58,UK,USA
-7896541186,-5554445554,203.0.113.216,198.51.100.148,08:07:22,557,outbound,completed,SIP,4.2,FALSE,59,UK,USA
-423456728,-5551112221,203.0.113.216,198.51.100.225,08:09:52,64,inbound,completed,IAX2,4.7,FALSE,133,Australia,USA
-5556667776,-13987654235,203.0.113.125,198.51.100.205,08:10:27,54,inbound,completed,SIP,3.1,FALSE,41,USA,China
-5553334443,-5554445554,203.0.113.1,198.51.100.94,08:13:03,359,inbound,completed,SIP,3.4,TRUE,85,USA,USA
-5553334443,-7987654277,203.0.113.81,198.51.100.137,08:14:44,303,inbound,completed,IAX2,4.5,TRUE,86,USA,UK
-5551234566,-7654321054,203.0.113.197,198.51.100.91,08:16:06,557,inbound,completed,H.323,4.4,TRUE,81,USA,UK
-412345617,-5551234566,203.0.113.214,198.51.100.171,08:17:55,130,inbound,completed,SIP,4.5,FALSE,132,Australia,USA
-8123456698,-13987654235,203.0.113.54,198.51.100.227,08:18:26,227,outbound,completed,SIP,3.1,FALSE,38,India,China
-7712345634,-5553334443,203.0.113.55,198.51.100.202,08:21:09,572,inbound,completed,SIP,4.3,FALSE,53,UK,USA
-7896541186,-9012345587,203.0.113.53,198.51.100.83,08:22:01,349,outbound,completed,SIP,3.6,FALSE,60,UK,India
-412345617,-5556667776,203.0.113.204,198.51.100.90,08:24:01,315,inbound,completed,IAX2,3.3,FALSE,133,Australia,USA
-5559876542,-423456728,203.0.113.136,198.51.100.159,08:24:33,540,outbound,completed,SIP,3.4,FALSE,48,USA,Australia
-7896541186,-9988776564,203.0.113.228,198.51.100.74,08:26:48,522,outbound,completed,SIP,4.7,FALSE,61,UK,India
-13812345592,-5551234566,203.0.113.223,198.51.100.141,08:29:35,459,inbound,completed,SIP,3.2,FALSE,147,China,USA
-8123456698,-7712345634,203.0.113.58,198.51.100.61,08:32:25,467,inbound,completed,SIP,4.9,FALSE,39,India,UK
-13987654235,-13812345592,203.0.113.210,198.51.100.225,08:33:48,99,outbound,completed,SIP,4.6,FALSE,174,China,China
-7896541186,-7712345634,203.0.113.223,198.51.100.84,08:35:17,519,inbound,completed,SIP,5,FALSE,62,UK,UK
-7987654277,-9876543119,203.0.113.216,198.51.100.141,08:36:30,23,outbound,completed,IAX2,3,FALSE,60,UK,India
-13987654235,-423456728,203.0.113.69,198.51.100.244,08:39:26,112,inbound,completed,SIP,3.6,FALSE,175,China,Australia
-5551112221,-8899552120,203.0.113.93,198.51.100.244,08:40:29,500,inbound,completed,SIP,3.2,FALSE,57,USA,India
-5554445554,-7896541186,203.0.113.194,198.51.100.113,08:42:30,249,outbound,completed,SIP,3.3,FALSE,66,USA,UK
-5551234566,-412345617,203.0.113.251,198.51.100.70,08:44:12,283,outbound,completed,SIP,3.4,TRUE,84,USA,Australia
-412345617,-7712345634,203.0.113.172,198.51.100.178,08:45:05,411,inbound,dropped,SIP,1.8,FALSE,135,Australia,UK
-13812345592,-7654321054,203.0.113.153,198.51.100.134,08:46:27,283,inbound,completed,SIP,3.2,FALSE,149,China,UK
-9876543119,-5554445554,203.0.113.18,198.51.100.244,08:47:36,408,inbound,completed,SIP,3.1,TRUE,76,India,USA
-7896541186,-7987654277,203.0.113.67,198.51.100.125,08:49:25,569,inbound,completed,H.323,4,FALSE,64,UK,UK
-412345617,-13987654235,203.0.113.183,198.51.100.219,08:51:07,166,outbound,completed,SIP,3.6,FALSE,136,Australia,China
-13987654235,-5554445554,203.0.113.3,198.51.100.139,08:51:40,296,inbound,completed,SIP,4,FALSE,177,China,USA
-412345617,-13812345592,203.0.113.139,198.51.100.158,08:54:16,42,outbound,dropped,SIP,2.4,FALSE,137,Australia,China
-5556667776,-5553334443,203.0.113.45,198.51.100.121,08:56:46,539,outbound,completed,SIP,3.4,FALSE,43,USA,USA
-7896541186,-9765432018,203.0.113.110,198.51.100.182,08:59:45,551,outbound,completed,SIP,4.2,FALSE,65,UK,India
-13812345592,-13987654235,203.0.113.51,198.51.100.1,09:02:43,75,inbound,completed,SIP,3.2,FALSE,151,China,China
-5551234566,-5553334443,203.0.113.190,198.51.100.240,09:03:24,199,inbound,completed,SIP,3.8,TRUE,85,USA,USA
-412345617,-7896541186,203.0.113.19,198.51.100.226,09:04:39,119,inbound,completed,IAX2,3.9,FALSE,138,Australia,UK
-7744112142,-7896541186,203.0.113.8,198.51.100.109,09:05:31,531,outbound,completed,SIP,3,FALSE,35,India,UK
-5556667776,-5559876542,203.0.113.183,198.51.100.195,09:08:01,312,outbound,completed,SIP,4.2,FALSE,44,USA,USA
-5551234566,-7654321054,203.0.113.63,198.51.100.237,09:09:42,408,inbound,failed,H.323,2.1,TRUE,86,USA,UK
-13987654235,-9012345587,203.0.113.247,198.51.100.87,09:12:08,599,outbound,completed,SIP,3.2,FALSE,179,China,India
-5553334443,-13812345592,203.0.113.250,198.51.100.55,09:14:42,239,inbound,dropped,SIP,1.9,TRUE,90,USA,China
-7987654277,-412345617,203.0.113.44,198.51.100.203,09:17:05,282,outbound,completed,SIP,3.1,FALSE,62,UK,Australia
-423456728,-13812345592,203.0.113.252,198.51.100.12,09:17:58,296,outbound,completed,SIP,4.5,FALSE,136,Australia,China
-5553334443,-5551112221,203.0.113.246,198.51.100.144,09:19:31,260,inbound,completed,SIP,3.3,TRUE,91,USA,USA
-9876543119,-423456728,203.0.113.102,198.51.100.95,09:20:49,209,inbound,dropped,SIP,1.9,TRUE,77,India,Australia
-9765432018,-7744112142,203.0.113.2,198.51.100.18,09:22:01,473,inbound,completed,SIP,3.8,FALSE,38,India,India
-423456728,-7654321054,203.0.113.229,198.51.100.113,09:22:56,577,outbound,completed,H.323,3.5,FALSE,138,Australia,UK
-423456728,-5556667776,203.0.113.42,198.51.100.178,09:25:24,70,outbound,failed,H.323,2.4,FALSE,139,Australia,USA
-5551234566,-5559876542,203.0.113.168,198.51.100.165,09:27:42,191,inbound,dropped,SIP,2.3,TRUE,87,USA,USA
-8899552120,-5554445554,203.0.113.42,198.51.100.202,09:28:27,370,inbound,completed,SIP,3.9,FALSE,38,India,USA
-7744112142,-5559876542,203.0.113.26,198.51.100.160,09:29:57,42,inbound,completed,SIP,5,FALSE,37,India,USA
-9876543119,-423456728,203.0.113.253,198.51.100.191,09:32:06,228,inbound,failed,H.323,1.6,TRUE,78,India,Australia
-7712345634,-9765432018,203.0.113.78,198.51.100.21,09:34:05,93,outbound,completed,SIP,3.9,FALSE,57,UK,India
-412345617,-7712345634,203.0.113.27,198.51.100.241,09:36:44,337,inbound,completed,SIP,3.8,FALSE,140,Australia,UK
-13987654235,-423456728,203.0.113.64,198.51.100.122,09:39:20,132,inbound,failed,SIP,2,FALSE,180,China,Australia
-9765432018,-7987654277,203.0.113.78,198.51.100.25,09:40:13,61,outbound,completed,SIP,5,FALSE,40,India,UK
-9123456698,-9876543119,203.0.113.246,198.51.100.252,09:41:43,376,outbound,completed,SIP,4.3,FALSE,39,India,India
-7896541186,-13812345592,203.0.113.208,198.51.100.187,09:42:54,196,outbound,completed,SIP,4.1,FALSE,68,UK,China
-13987654235,-7712345634,203.0.113.154,198.51.100.239,09:45:02,58,inbound,completed,SIP,4.1,FALSE,181,China,UK
-7987654277,-13812345592,203.0.113.124,198.51.100.121,09:45:56,19,outbound,completed,H.323,3.5,FALSE,64,UK,China
-13987654235,-13812345592,203.0.113.217,198.51.100.152,09:47:13,411,outbound,completed,SIP,3.2,FALSE,182,China,China
-9012345587,-9988776564,203.0.113.152,198.51.100.178,09:48:53,68,inbound,completed,SIP,3.9,FALSE,25,India,India
-423456728,-9765432018,203.0.113.6,198.51.100.62,09:51:27,518,inbound,completed,SIP,4.3,FALSE,142,Australia,India
-7712345634,-423456728,203.0.113.73,198.51.100.117,09:52:04,446,outbound,completed,SIP,3.6,FALSE,60,UK,Australia
-412345617,-7896541186,203.0.113.164,198.51.100.106,09:53:25,353,inbound,dropped,IAX2,2,FALSE,141,Australia,UK
-7712345634,-423456728,203.0.113.13,198.51.100.124,09:54:51,276,inbound,completed,SIP,4.6,FALSE,61,UK,Australia
-423456728,-13987654235,203.0.113.98,198.51.100.203,09:56:41,206,outbound,completed,SIP,4.9,FALSE,145,Australia,China
-9876543119,-9012345587,203.0.113.94,198.51.100.70,09:58:08,31,outbound,failed,SIP,1.3,TRUE,80,India,India
-5553334443,-412345617,203.0.113.125,198.51.100.162,09:59:18,174,inbound,completed,SIP,3.4,TRUE,92,USA,Australia
-9876543119,-9012345587,203.0.113.149,198.51.100.138,10:00:29,404,outbound,dropped,SIP,2.1,TRUE,81,India,India
-423456728,-5554445554,203.0.113.203,198.51.100.55,10:02:20,90,inbound,failed,SIP,1.6,FALSE,146,Australia,USA
-7744112142,-7654321054,203.0.113.150,198.51.100.4,10:04:35,102,outbound,completed,SIP,3.4,FALSE,38,India,UK
-7712345634,-7654321054,203.0.113.79,198.51.100.222,10:05:50,109,outbound,completed,SIP,4.6,FALSE,62,UK,UK
-412345617,-9123456698,203.0.113.14,198.51.100.116,10:07:34,325,outbound,completed,SIP,3.4,FALSE,143,Australia,India
-9123456698,-13812345592,203.0.113.76,198.51.100.57,10:08:07,425,inbound,completed,H.323,4.7,FALSE,41,India,China
-7654321054,-5553334443,203.0.113.184,198.51.100.202,10:10:52,472,outbound,completed,IAX2,4.4,FALSE,80,UK,USA
-5554445554,-13812345592,203.0.113.46,198.51.100.102,10:12:25,145,inbound,completed,SIP,3.2,FALSE,71,USA,China
-9123456698,-7654321054,203.0.113.50,198.51.100.220,10:15:17,283,inbound,completed,H.323,4.9,FALSE,42,India,UK
-5553334443,-423456728,203.0.113.43,198.51.100.3,10:16:52,590,outbound,failed,SIP,1.2,TRUE,94,USA,Australia
-412345617,-13812345592,203.0.113.63,198.51.100.97,10:19:15,61,outbound,completed,SIP,3,FALSE,144,Australia,China
-5559876542,-7654321054,203.0.113.81,198.51.100.94,10:21:46,114,outbound,failed,SIP,1.1,FALSE,52,USA,UK
-7654321054,-5551234566,203.0.113.246,198.51.100.25,10:23:29,570,inbound,completed,SIP,3.4,FALSE,83,UK,USA
-5553334443,-423456728,203.0.113.156,198.51.100.111,10:25:06,136,outbound,failed,H.323,1.1,TRUE,95,USA,Australia
-5551234566,-9765432018,203.0.113.38,198.51.100.73,10:27:07,399,inbound,completed,SIP,3.1,TRUE,89,USA,India
-423456728,-9876543119,203.0.113.72,198.51.100.161,10:27:56,184,outbound,completed,SIP,3.1,FALSE,149,Australia,India
-9876543119,-7896541186,203.0.113.44,198.51.100.66,10:28:42,420,outbound,dropped,SIP,1.9,TRUE,83,India,UK
-9123456698,-7744112142,203.0.113.68,198.51.100.102,10:31:10,401,inbound,completed,SIP,3.7,FALSE,43,India,India
-8123456698,-7654321054,203.0.113.132,198.51.100.208,10:31:40,596,inbound,completed,SIP,5,FALSE,40,India,UK
-5559876542,-7654321054,203.0.113.52,198.51.100.135,10:33:40,116,inbound,completed,SIP,4.2,FALSE,53,USA,UK
-5551234566,-8123456698,203.0.113.225,198.51.100.102,10:35:16,517,outbound,dropped,SIP,1.5,TRUE,90,USA,India
-9876543119,-9123456698,203.0.113.131,198.51.100.53,10:37:46,95,inbound,dropped,SIP,1.7,TRUE,84,India,India
-5551234566,-412345617,203.0.113.240,198.51.100.9,10:39:08,58,inbound,dropped,H.323,1.2,TRUE,91,USA,Australia
-7896541186,-13987654235,203.0.113.154,198.51.100.236,10:39:44,332,inbound,completed,SIP,3.1,FALSE,71,UK,China
-5559876542,-7987654277,203.0.113.16,198.51.100.91,10:42:00,117,inbound,failed,SIP,2.1,FALSE,54,USA,UK
-7896541186,-7987654277,203.0.113.126,198.51.100.132,10:43:34,529,outbound,completed,SIP,3.7,FALSE,72,UK,UK
-5553334443,-13987654235,203.0.113.231,198.51.100.41,10:45:06,507,outbound,completed,SIP,4.5,TRUE,96,USA,China
-13812345592,-5551234566,203.0.113.98,198.51.100.20,10:48:01,335,inbound,completed,SIP,4.2,FALSE,160,China,USA
-423456728,-13987654235,203.0.113.120,198.51.100.242,10:48:46,504,outbound,completed,SIP,3.1,FALSE,150,Australia,China
-9123456698,-9876543119,203.0.113.205,198.51.100.134,10:50:16,425,inbound,completed,SIP,4.8,FALSE,45,India,India
-423456728,-13812345592,203.0.113.69,198.51.100.62,10:51:13,71,inbound,completed,H.323,3.8,FALSE,151,Australia,China
-412345617,-423456728,203.0.113.221,198.51.100.37,10:52:03,296,outbound,completed,SIP,4.3,FALSE,146,Australia,Australia
-5553334443,-7712345634,203.0.113.35,198.51.100.225,10:55:00,37,inbound,dropped,SIP,2,TRUE,97,USA,UK
-8123456698,-7654321054,203.0.113.119,198.51.100.172,10:56:40,546,inbound,completed,SIP,3.9,FALSE,42,India,UK
-9876543119,-7987654277,203.0.113.42,198.51.100.93,10:57:53,426,outbound,dropped,H.323,2.1,TRUE,86,India,UK
-13987654235,-7654321054,203.0.113.68,198.51.100.133,10:58:44,59,outbound,dropped,SIP,1.2,FALSE,187,China,UK
-5551112221,-5553334443,203.0.113.236,198.51.100.38,11:01:36,596,inbound,completed,IAX2,4.9,FALSE,59,USA,USA
-412345617,-13812345592,203.0.113.139,198.51.100.189,11:03:57,152,inbound,completed,SIP,3.6,FALSE,147,Australia,China
-412345617,-423456728,203.0.113.119,198.51.100.219,11:06:05,553,outbound,completed,IAX2,3.5,FALSE,148,Australia,Australia
-13812345592,-423456728,203.0.113.13,198.51.100.173,11:07:47,305,outbound,completed,SIP,4.3,FALSE,163,China,Australia
-5551234566,-7896541186,203.0.113.146,198.51.100.215,11:08:40,508,inbound,completed,SIP,4,TRUE,93,USA,UK
-7987654277,-7712345634,203.0.113.218,198.51.100.7,11:11:31,360,inbound,completed,SIP,4.1,FALSE,68,UK,UK
-8123456698,-5551112221,203.0.113.188,198.51.100.10,11:12:35,31,outbound,completed,SIP,3.6,FALSE,43,India,USA
-5551234566,-412345617,203.0.113.182,198.51.100.231,11:15:18,296,inbound,dropped,H.323,2.3,TRUE,94,USA,Australia
-5554445554,-7896541186,203.0.113.190,198.51.100.173,11:18:03,25,inbound,completed,H.323,4.3,FALSE,72,USA,UK
-7896541186,-8899552120,203.0.113.198,198.51.100.214,11:19:54,254,inbound,completed,SIP,4.3,FALSE,75,UK,India
-5559876542,-13987654235,203.0.113.113,198.51.100.4,11:21:01,405,inbound,dropped,H.323,2.1,FALSE,55,USA,China
-5556667776,-5559876542,203.0.113.25,198.51.100.158,11:22:12,122,inbound,completed,IAX2,4.7,FALSE,46,USA,USA
