caller_id,callee_id,source_ip,destination_ip,call_start_time,call_duration_seconds,call_type,call_status,protocol,call_quality,is_blacklisted,number_of_previous_calls,caller_location,callee_location
+1-5556667777,+1-5553334444,203.0.113.234,198.51.100.117,2025-08-21 02:51:56,412,outbound,completed,H.323,3.8,False,29,USA,USA
+1-5551234567,+86-13987654321,203.0.113.96,198.51.100.122,2025-08-21 02:54:52,88,outbound,failed,SIP,1.7,True,55,USA,China
+86-13812345678,+86-13987654321,203.0.113.136,198.51.100.176,2025-08-21 02:57:16,587,outbound,completed,SIP,4.8,False,118,China,China
+86-13987654321,+44-7896541230,203.0.113.212,198.51.100.85,2025-08-21 02:57:58,418,inbound,completed,SIP,3.7,False,136,China,UK
+86-13812345678,+44-7654321098,203.0.113.37,198.51.100.174,2025-08-21 02:59:12,182,inbound,dropped,SIP,2.2,False,119,China,UK
+44-7987654321,+61-412345678,203.0.113.72,198.51.100.54,2025-08-21 03:01:41,526,outbound,completed,SIP,4.9,False,45,UK,Australia
+1-5551112222,+91-9123456789,203.0.113.41,198.51.100.238,2025-08-21 03:04:33,299,inbound,completed,SIP,4.0,False,41,USA,India
+1-5551234567,+61-423456789,203.0.113.74,198.51.100.9,2025-08-21 03:07:24,102,inbound,failed,H.323,1.9,True,56,USA,Australia
+91-9876543210,+61-412345678,203.0.113.87,198.51.100.75,2025-08-21 03:10:12,539,inbound,completed,IAX2,4.1,True,62,India,Australia
+1-5551234567,+44-7654321098,203.0.113.21,198.51.100.15,2025-08-21 03:10:58,522,inbound,dropped,IAX2,1.3,True,57,USA,UK
+91-9765432109,+86-13812345678,203.0.113.21,198.51.100.148,2025-08-21 03:12:25,565,outbound,completed,SIP,4.3,False,29,India,China
+86-13812345678,+61-412345678,203.0.113.243,198.51.100.243,2025-08-21 03:14:27,21,inbound,completed,SIP,4.8,False,121,China,Australia
+1-5553334444,+1-5551112222,203.0.113.42,198.51.100.175,2025-08-21 03:15:42,61,outbound,completed,SIP,3.1,True,66,USA,USA
+86-13812345678,+44-7654321098,203.0.113.198,198.51.100.211,2025-08-21 03:16:51,258,inbound,completed,SIP,3.7,False,122,China,UK
+61-412345678,+1-5554445555,203.0.113.33,198.51.100.208,2025-08-21 03:17:54,143,inbound,completed,SIP,3.9,False,99,Australia,USA
+1-5551112222,+61-412345678,203.0.113.77,198.51.100.194,2025-08-21 03:20:12,136,outbound,completed,SIP,4.7,False,43,USA,Australia
+61-412345678,+1-5551234567,203.0.113.167,198.51.100.210,2025-08-21 03:21:00,338,inbound,failed,SIP,1.1,False,101,Australia,USA
+91-9988776655,+91-8899552211,203.0.113.99,198.51.100.56,2025-08-21 03:21:43,18,outbound,completed,SIP,4.4,False,32,India,India
+61-412345678,+86-13987654321,203.0.113.229,198.51.100.233,2025-08-21 03:24:06,84,inbound,completed,H.323,4.2,False,102,Australia,China
+61-412345678,+1-5556667777,203.0.113.227,198.51.100.227,2025-08-21 03:26:22,370,inbound,completed,SIP,4.5,False,103,Australia,USA
+91-9012345678,+1-5554445555,203.0.113.78,198.51.100.227,2025-08-21 03:28:45,181,outbound,completed,SIP,4.1,False,18,India,USA
+1-5559876543,+86-13987654321,203.0.113.52,198.51.100.112,2025-08-21 03:31:07,135,outbound,completed,SIP,4.4,False,34,USA,China
+91-8123456789,+61-423456789,203.0.113.132,198.51.100.168,2025-08-21 03:33:20,200,inbound,completed,SIP,3.4,False,28,India,Australia
+61-423456789,+91-9988776655,203.0.113.100,198.51.100.93,2025-08-21 03:35:13,332,inbound,completed,SIP,4.8,False,101,Australia,India
+1-5551234567,+1-5559876543,203.0.113.134,198.51.100.172,2025-08-21 03:36:34,203,inbound,dropped,SIP,2.3,True,59,USA,USA
+1-5553334444,+86-13812345678,203.0.113.6,198.51.100.235,2025-08-21 03:37:33,268,outbound,dropped,SIP,2.3,True,67,USA,China
+61-423456789,+86-13812345678,203.0.113.187,198.51.100.140,2025-08-21 03:38:11,504,outbound,completed,SIP,3.7,False,102,Australia,China
+61-412345678,+44-7654321098,203.0.113.228,198.51.100.129,2025-08-21 03:39:04,265,inbound,completed,IAX2,4.7,False,104,Australia,UK
+86-13987654321,+1-5553334444,203.0.113.102,198.51.100.166,2025-08-21 03:41:20,336,outbound,completed,SIP,3.4,False,139,China,USA
+86-13987654321,+91-9988776655,203.0.113.150,198.51.100.187,2025-08-21 03:43:56,526,outbound,completed,SIP,4.1,False,140,China,India
+61-412345678,+44-7987654321,203.0.113.80,198.51.100.135,2025-08-21 03:46:56,503,inbound,completed,SIP,3.3,False,105,Australia,UK
+1-5553334444,+86-13987654321,203.0.113.222,198.51.100.163,2025-08-21 03:49:17,410,outbound,dropped,SIP,1.5,True,69,USA,China
+86-13987654321,+44-7896541230,203.0.113.22,198.51.100.232,2025-08-21 03:50:07,359,outbound,completed,SIP,4.6,False,142,China,UK
+91-9765432109,+61-423456789,203.0.113.126,198.51.100.100,2025-08-21 03:52:44,86,outbound,completed,IAX2,4.9,False,30,India,Australia
+91-9123456789,+1-5554445555,203.0.113.190,198.51.100.151,2025-08-21 03:54:32,56,inbound,completed,SIP,3.3,False,27,India,USA
+1-5551234567,+44-7896541230,203.0.113.187,198.51.100.155,2025-08-21 03:55:37,572,outbound,dropped,H.323,1.4,True,60,USA,UK
+1-5551234567,+61-412345678,203.0.113.70,198.51.100.98,2025-08-21 03:58:33,532,outbound,dropped,SIP,1.6,True,61,USA,Australia
+61-412345678,+91-8123456789,203.0.113.254,198.51.100.58,2025-08-21 03:59:22,394,outbound,completed,IAX2,4.7,False,107,Australia,India
+86-13812345678,+61-412345678,203.0.113.150,198.51.100.130,2025-08-21 03:59:55,255,inbound,completed,SIP,3.1,False,125,China,Australia
+1-5551234567,+86-13812345678,203.0.113.157,198.51.100.191,2025-08-21 04:00:52,251,outbound,dropped,IAX2,2.4,True,62,USA,China
+86-13987654321,+61-423456789,203.0.113.207,198.51.100.201,2025-08-21 04:03:46,123,inbound,completed,SIP,4.6,False,143,China,Australia
+91-9123456789,+86-13987654321,203.0.113.71,198.51.100.130,2025-08-21 04:05:28,105,inbound,completed,SIP,3.2,False,28,India,China
+61-412345678,+86-13812345678,203.0.113.97,198.51.100.191,2025-08-21 04:06:15,581,inbound,completed,SIP,4.8,False,109,Australia,China
+61-423456789,+91-9876543210,203.0.113.208,198.51.100.234,2025-08-21 04:07:12,576,outbound,completed,SIP,4.6,False,105,Australia,India
+86-13987654321,+44-7654321098,203.0.113.241,198.51.100.176,2025-08-21 04:08:34,442,inbound,completed,SIP,4.4,False,145,China,UK
+91-9765432109,+1-5553334444,203.0.113.68,198.51.100.192,2025-08-21 04:09:51,345,inbound,completed,SIP,4.4,False,31,India,USA
+1-5559876543,+1-5551234567,203.0.113.31,198.51.100.101,2025-08-21 04:10:26,136,inbound,completed,SIP,3.3,False,36,USA,USA
+91-9988776655,+1-5556667777,203.0.113.72,198.51.100.51,2025-08-21 04:11:48,548,inbound,completed,SIP,3.9,False,35,India,USA
+1-5551112222,+86-13987654321,203.0.113.126,198.51.100.71,2025-08-21 04:14:43,72,outbound,failed,SIP,1.6,False,44,USA,China
+61-423456789,+1-5553334444,203.0.113.137,198.51.100.135,2025-08-21 04:16:00,114,outbound,completed,SIP,3.6,False,106,Australia,USA
+86-13812345678,+1-5554445555,203.0.113.241,198.51.100.49,2025-08-21 04:17:42,230,outbound,dropped,H.323,1.5,False,128,China,USA
+61-412345678,+1-5553334444,203.0.113.228,198.51.100.230,2025-08-21 04:18:50,587,outbound,completed,SIP,3.9,False,110,Australia,USA
+61-423456789,+61-412345678,203.0.113.142,198.51.100.136,2025-08-21 04:19:55,442,outbound,completed,SIP,4.8,False,107,Australia,Australia
+91-8123456789,+86-13987654321,203.0.113.167,198.51.100.119,2025-08-21 04:22:22,253,inbound,dropped,SIP,1.2,False,30,India,China
+61-412345678,+61-423456789,203.0.113.119,198.51.100.224,2025-08-21 04:23:15,198,outbound,dropped,SIP,2.0,False,112,Australia,Australia
+1-5551234567,+44-7654321098,203.0.113.53,198.51.100.141,2025-08-21 04:25:42,117,inbound,completed,SIP,3.6,True,64,USA,UK
+1-5551234567,+86-13812345678,203.0.113.9,198.51.100.66,2025-08-21 04:28:11,548,inbound,completed,SIP,4.9,True,65,USA,China
+44-7896541230,+44-7987654321,203.0.113.7,198.51.100.113,2025-08-21 04:29:43,440,inbound,completed,SIP,4.9,False,48,UK,UK
+1-5551112222,+86-13987654321,203.0.113.176,198.51.100.227,2025-08-21 04:32:39,417,outbound,completed,SIP,3.0,False,45,USA,China
+61-412345678,+1-5553334444,203.0.113.200,198.51.100.70,2025-08-21 04:35:13,164,inbound,completed,SIP,3.7,False,113,Australia,USA
+86-13987654321,+61-412345678,203.0.113.47,198.51.100.36,2025-08-21 04:37:55,248,outbound,completed,SIP,3.5,False,149,China,Australia
+61-423456789,+86-13987654321,203.0.113.188,198.51.100.22,2025-08-21 04:38:46,195,inbound,completed,SIP,4.4,False,109,Australia,China
+44-7712345678,+91-9876543210,203.0.113.186,198.51.100.57,2025-08-21 04:41:44,24,outbound,completed,SIP,4.6,False,45,UK,India
+1-5553334444,+61-412345678,203.0.113.211,198.51.100.33,2025-08-21 04:42:40,245,outbound,failed,IAX2,1.1,True,74,USA,Australia
+44-7654321098,+1-5554445555,203.0.113.163,198.51.100.69,2025-08-21 04:43:57,441,inbound,failed,SIP,2.2,False,59,UK,USA
+61-423456789,+91-9123456789,203.0.113.36,198.51.100.200,2025-08-21 04:44:31,134,outbound,completed,SIP,4.6,False,110,Australia,India
+1-5551112222,+44-7896541230,203.0.113.7,198.51.100.127,2025-08-21 04:46:13,22,outbound,completed,SIP,3.6,False,46,USA,UK
+86-13987654321,+1-5553334444,203.0.113.215,198.51.100.183,2025-08-21 04:48:01,233,inbound,completed,SIP,4.8,False,151,China,USA
+44-7654321098,+1-5551234567,203.0.113.161,198.51.100.201,2025-08-21 04:49:24,199,outbound,completed,SIP,3.7,False,60,UK,USA
+86-13812345678,+91-9988776655,203.0.113.161,198.51.100.133,2025-08-21 04:52:05,211,inbound,completed,SIP,4.8,False,130,China,India
+91-8123456789,+91-9123456789,203.0.113.215,198.51.100.97,2025-08-21 04:53:59,409,inbound,completed,SIP,4.0,False,31,India,India
+91-9876543210,+44-7654321098,203.0.113.92,198.51.100.253,2025-08-21 04:55:50,332,outbound,failed,SIP,1.3,True,65,India,UK
+91-9765432109,+91-9988776655,203.0.113.202,198.51.100.145,2025-08-21 04:57:26,70,outbound,completed,SIP,4.5,False,32,India,India
+1-5553334444,+91-9988776655,203.0.113.195,198.51.100.156,2025-08-21 05:00:17,328,inbound,dropped,SIP,1.1,True,76,USA,India
+86-13987654321,+44-7654321098,203.0.113.27,198.51.100.3,2025-08-21 05:02:50,341,inbound,completed,SIP,4.9,False,152,China,UK
+1-5556667777,+91-8123456789,203.0.113.51,198.51.100.10,2025-08-21 05:05:19,319,outbound,completed,IAX2,3.6,False,32,USA,India
+44-7654321098,+91-9012345678,203.0.113.246,198.51.100.112,2025-08-21 05:06:43,537,outbound,completed,SIP,3.8,False,63,UK,India
+44-7712345678,+91-9988776655,203.0.113.199,198.51.100.135,2025-08-21 05:08:16,205,outbound,completed,SIP,3.7,False,46,UK,India
+61-423456789,+1-5551112222,203.0.113.116,198.51.100.14,2025-08-21 05:11:06,524,outbound,completed,H.323,4.5,False,111,Australia,USA
+91-9876543210,+1-5551234567,203.0.113.244,198.51.100.66,2025-08-21 05:12:42,176,outbound,failed,SIP,1.9,True,66,India,USA
+44-7987654321,+1-5559876543,203.0.113.239,198.51.100.35,2025-08-21 05:13:32,155,inbound,completed,H.323,3.4,False,48,UK,USA
+61-412345678,+86-13987654321,203.0.113.10,198.51.100.24,2025-08-21 05:14:54,166,inbound,completed,H.323,4.3,False,116,Australia,China
+91-9012345678,+1-5559876543,203.0.113.251,198.51.100.99,2025-08-21 05:17:45,364,outbound,completed,SIP,3.7,False,20,India,USA
+61-412345678,+91-9765432109,203.0.113.216,198.51.100.188,2025-08-21 05:19:19,381,inbound,completed,IAX2,3.5,False,117,Australia,India
+44-7987654321,+86-13987654321,203.0.113.88,198.51.100.175,2025-08-21 05:21:25,136,inbound,dropped,SIP,1.6,False,49,UK,China
+44-7896541230,+1-5559876543,203.0.113.20,198.51.100.13,2025-08-21 05:21:56,553,inbound,completed,SIP,3.1,False,50,UK,USA
+86-13812345678,+86-13987654321,203.0.113.239,198.51.100.22,2025-08-21 05:24:03,360,outbound,failed,SIP,1.8,False,131,China,China
+1-5551234567,+1-5551112222,203.0.113.33,198.51.100.199,2025-08-21 05:25:03,280,outbound,failed,SIP,2.0,True,68,USA,USA
+86-13987654321,+61-423456789,203.0.113.45,198.51.100.80,2025-08-21 05:27:36,457,outbound,completed,SIP,4.6,False,156,China,Australia
+1-5551234567,+1-5556667777,203.0.113.108,198.51.100.130,2025-08-21 05:29:00,62,inbound,failed,SIP,1.8,True,69,USA,USA
+61-412345678,+86-13812345678,203.0.113.14,198.51.100.126,2025-08-21 05:29:56,246,outbound,dropped,SIP,1.6,False,118,Australia,China
+91-9876543210,+91-9123456789,203.0.113.110,198.51.100.203,2025-08-21 05:30:48,192,inbound,completed,SIP,3.1,True,67,India,India
+91-8123456789,+1-5551234567,203.0.113.120,198.51.100.154,2025-08-21 05:32:07,461,outbound,completed,SIP,3.3,False,33,India,USA
+1-5553334444,+44-7654321098,203.0.113.36,198.51.100.45,2025-08-21 05:34:52,146,inbound,failed,SIP,2.0,True,77,USA,UK
+1-5559876543,+86-13987654321,203.0.113.77,198.51.100.19,2025-08-21 05:36:39,322,outbound,completed,SIP,4.4,False,40,USA,China
+91-8899552211,+61-423456789,203.0.113.186,198.51.100.61,2025-08-21 05:37:38,282,outbound,completed,SIP,4.1,False,31,India,Australia
+1-5551112222,+1-5554445555,203.0.113.212,198.51.100.25,2025-08-21 05:40:18,564,outbound,failed,SIP,1.1,False,49,USA,USA
+44-7896541230,+44-7712345678,203.0.113.187,198.51.100.165,2025-08-21 05:42:52,106,inbound,completed,SIP,3.3,False,51,UK,UK
+61-412345678,+86-13987654321,203.0.113.208,198.51.100.88,2025-08-21 05:43:38,433,inbound,completed,SIP,4.5,False,119,Australia,China
+1-5553334444,+61-423456789,203.0.113.193,198.51.100.189,2025-08-21 05:45:10,12,outbound,completed,SIP,4.0,True,78,USA,Australia
+1-5554445555,+44-7712345678,203.0.113.55,198.51.100.254,2025-08-21 05:47:41,75,inbound,failed,H.323,2.0,False,55,USA,UK
+1-5553334444,+91-9765432109,203.0.113.24,198.51.100.211,2025-08-21 05:50:12,303,outbound,completed,SIP,4.7,True,79,USA,India
+1-5551112222,+44-7896541230,203.0.113.14,198.51.100.151,2025-08-21 05:51:31,260,inbound,completed,SIP,3.3,False,50,USA,UK
+91-8899552211,+61-423456789,203.0.113.185,198.51.100.154,2025-08-21 05:52:52,464,outbound,completed,SIP,4.0,False,32,India,Australia
+91-7744112233,+91-8123456789,203.0.113.27,198.51.100.87,2025-08-21 05:54:31,246,inbound,completed,SIP,3.8,False,33,India,India
+1-5556667777,+1-5554445555,203.0.113.69,198.51.100.48,2025-08-21 05:56:48,477,outbound,completed,H.323,4.4,False,34,USA,USA
+1-5559876543,+86-13987654321,203.0.113.26,198.51.100.64,2025-08-21 05:57:28,471,outbound,completed,SIP,4.1,False,41,USA,China
+91-9012345678,+61-412345678,203.0.113.171,198.51.100.66,2025-08-21 05:58:05,161,outbound,completed,SIP,4.6,False,21,India,Australia
+1-5551234567,+61-423456789,203.0.113.72,198.51.100.118,2025-08-21 06:00:00,538,inbound,failed,H.323,1.7,True,71,USA,Australia
+61-423456789,+91-9876543210,203.0.113.85,198.51.100.22,2025-08-21 06:00:45,203,inbound,completed,H.323,4.9,False,117,Australia,India
+1-5551112222,+1-5559876543,203.0.113.222,198.51.100.207,2025-08-21 06:02:54,348,outbound,completed,SIP,3.7,False,51,USA,USA
+44-7896541230,+86-13812345678,203.0.113.163,198.51.100.185,2025-08-21 06:04:44,356,outbound,completed,H.323,4.9,False,53,UK,China
+86-13812345678,+1-5551234567,203.0.113.207,198.51.100.198,2025-08-21 06:06:10,518,outbound,completed,SIP,3.0,False,134,China,USA
+1-5553334444,+61-423456789,203.0.113.110,198.51.100.122,2025-08-21 06:08:41,243,outbound,completed,SIP,3.8,True,80,USA,Australia
+44-7987654321,+61-423456789,203.0.113.176,198.51.100.71,2025-08-21 06:09:28,347,inbound,completed,SIP,4.4,False,50,UK,Australia
+1-5559876543,+44-7712345678,203.0.113.232,198.51.100.212,2025-08-21 06:11:55,134,outbound,completed,SIP,4.7,False,43,USA,UK
+44-7987654321,+1-5553334444,203.0.113.22,198.51.100.161,2025-08-21 06:13:42,560,outbound,completed,SIP,4.0,False,51,UK,USA
+91-9876543210,+44-7654321098,203.0.113.34,198.51.100.153,2025-08-21 06:14:37,421,outbound,completed,SIP,3.8,True,69,India,UK
+44-7987654321,+86-13812345678,203.0.113.231,198.51.100.1,2025-08-21 06:17:25,309,outbound,completed,IAX2,4.5,False,52,UK,China
+1-5556667777,+91-9765432109,203.0.113.47,198.51.100.221,2025-08-21 06:19:07,438,outbound,completed,SIP,3.0,False,35,USA,India
+86-13987654321,+61-423456789,203.0.113.246,198.51.100.87,2025-08-21 06:19:52,568,outbound,completed,SIP,4.2,False,160,China,Australia
+44-7654321098,+86-13987654321,203.0.113.186,198.51.100.172,2025-08-21 06:22:07,224,inbound,completed,SIP,4.2,False,66,UK,China
+91-9123456789,+1-5559876543,203.0.113.138,198.51.100.107,2025-08-21 06:24:28,196,inbound,completed,SIP,4.8,False,32,India,USA
+86-13812345678,+1-5554445555,203.0.113.136,198.51.100.106,2025-08-21 06:26:04,18,inbound,dropped,SIP,2.1,False,136,China,USA
+1-5559876543,+91-9876543210,203.0.113.133,198.51.100.189,2025-08-21 06:27:40,186,inbound,completed,SIP,3.3,False,45,USA,India
+86-13987654321,+44-7987654321,203.0.113.54,198.51.100.66,2025-08-21 06:30:03,140,outbound,completed,SIP,5.0,False,162,China,UK
+1-5551234567,+61-412345678,203.0.113.143,198.51.100.210,2025-08-21 06:30:53,325,inbound,failed,SIP,1.9,True,73,USA,Australia
+91-9876543210,+61-423456789,203.0.113.73,198.51.100.113,2025-08-21 06:33:51,477,inbound,failed,SIP,1.3,True,71,India,Australia
+61-423456789,+1-5551234567,203.0.113.47,198.51.100.107,2025-08-21 06:36:46,478,outbound,completed,SIP,4.5,False,122,Australia,USA
+1-5554445555,+86-13987654321,203.0.113.135,198.51.100.78,2025-08-21 06:38:35,260,inbound,failed,SIP,2.4,False,58,USA,China
+61-412345678,+61-423456789,203.0.113.186,198.51.100.24,2025-08-21 06:40:01,203,inbound,completed,SIP,4.2,False,122,Australia,Australia
+91-9765432109,+61-412345678,203.0.113.72,198.51.100.211,2025-08-21 06:41:30,172,inbound,failed,SIP,1.5,False,36,India,Australia
+1-5554445555,+1-5556667777,203.0.113.191,198.51.100.31,2025-08-21 06:44:27,489,inbound,completed,SIP,3.3,False,59,USA,USA
+61-423456789,+86-13812345678,203.0.113.230,198.51.100.218,2025-08-21 06:46:14,423,inbound,completed,SIP,4.5,False,124,Australia,China
+1-5559876543,+91-9123456789,203.0.113.155,198.51.100.13,2025-08-21 06:48:52,399,inbound,failed,SIP,2.3,False,46,USA,India
+91-8899552211,+91-9123456789,203.0.113.3,198.51.100.229,2025-08-21 06:51:14,152,inbound,completed,SIP,4.4,False,33,India,India
+61-423456789,+44-7987654321,203.0.113.109,198.51.100.3,2025-08-21 06:51:45,188,inbound,completed,SIP,4.2,False,125,Australia,UK
+1-5556667777,+86-13812345678,203.0.113.241,198.51.100.198,2025-08-21 06:52:18,96,inbound,completed,SIP,4.8,False,37,USA,China
+86-13987654321,+91-8123456789,203.0.113.2,198.51.100.13,2025-08-21 06:53:41,368,outbound,completed,SIP,4.0,False,164,China,India
+1-5551112222,+91-8899552211,203.0.113.145,198.51.100.105,2025-08-21 06:55:03,202,outbound,completed,SIP,4.0,False,52,USA,India
+61-412345678,+86-13812345678,203.0.113.150,198.51.100.97,2025-08-21 06:55:57,360,outbound,completed,SIP,5.0,False,124,Australia,China
+86-13812345678,+44-7896541230,203.0.113.104,198.51.100.239,2025-08-21 06:56:32,79,inbound,completed,SIP,3.9,False,140,China,UK
+61-412345678,+1-5551112222,203.0.113.87,198.51.100.236,2025-08-21 06:58:42,594,inbound,completed,IAX2,4.3,False,125,Australia,USA
+1-5554445555,+44-7896541230,203.0.113.178,198.51.100.189,2025-08-21 07:00:58,539,outbound,completed,SIP,4.7,False,60,USA,UK
+44-7654321098,+1-5551112222,203.0.113.240,198.51.100.218,2025-08-21 07:02:11,409,inbound,failed,SIP,2.4,False,67,UK,USA
+91-8123456789,+86-13812345678,203.0.113.93,198.51.100.229,2025-08-21 07:03:41,149,outbound,completed,SIP,3.4,False,36,India,China
+1-5554445555,+86-13987654321,203.0.113.174,198.51.100.57,2025-08-21 07:04:12,114,outbound,completed,SIP,4.3,False,61,USA,China
+1-5553334444,+86-13987654321,203.0.113.210,198.51.100.54,2025-08-21 07:06:07,586,inbound,failed,SIP,1.6,True,82,USA,China
+44-7987654321,+61-412345678,203.0.113.112,198.51.100.166,2025-08-21 07:06:55,348,inbound,completed,SIP,3.3,False,55,UK,Australia
+86-13987654321,+1-5556667777,203.0.113.156,198.51.100.112,2025-08-21 07:07:47,430,outbound,completed,SIP,3.0,False,167,China,USA
+61-423456789,+44-7654321098,203.0.113.81,198.51.100.128,2025-08-21 07:09:03,564,outbound,completed,SIP,4.1,False,126,Australia,UK
+1-5551234567,+61-412345678,203.0.113.204,198.51.100.26,2025-08-21 07:11:13,76,inbound,dropped,SIP,1.9,True,75,USA,Australia
+1-5551234567,+61-412345678,203.0.113.7,198.51.100.224,2025-08-21 07:11:51,237,outbound,failed,SIP,1.2,True,76,USA,Australia
+91-9123456789,+91-9876543210,203.0.113.187,198.51.100.92,2025-08-21 07:14:36,536,outbound,failed,SIP,2.3,False,35,India,India
+44-7987654321,+44-7896541230,203.0.113.225,198.51.100.101,2025-08-21 07:16:47,313,inbound,completed,SIP,4.9,False,56,UK,UK
+61-412345678,+61-423456789,203.0.113.195,198.51.100.65,2025-08-21 07:17:50,402,inbound,dropped,H.323,1.5,False,129,Australia,Australia
+86-13812345678,+44-7654321098,203.0.113.141,198.51.100.40,2025-08-21 07:20:24,166,outbound,completed,SIP,4.8,False,142,China,UK
+1-5551234567,+86-13812345678,203.0.113.73,198.51.100.204,2025-08-21 07:20:58,573,outbound,dropped,IAX2,1.5,True,77,USA,China
+86-13987654321,+61-412345678,203.0.113.16,198.51.100.25,2025-08-21 07:23:45,389,outbound,completed,SIP,3.9,False,168,China,Australia
+61-412345678,+1-5554445555,203.0.113.205,198.51.100.209,2025-08-21 07:25:13,460,outbound,completed,SIP,3.0,False,131,Australia,USA
+91-8899552211,+61-423456789,203.0.113.111,198.51.100.59,2025-08-21 07:27:34,11,inbound,completed,SIP,5.0,False,35,India,Australia
+86-13812345678,+91-9876543210,203.0.113.247,198.51.100.188,2025-08-21 07:28:52,515,outbound,completed,SIP,3.2,False,144,China,India
+91-8123456789,+1-5553334444,203.0.113.203,198.51.100.103,2025-08-21 07:31:43,12,outbound,completed,IAX2,4.9,False,37,India,USA
+86-13987654321,+91-9988776655,203.0.113.155,198.51.100.87,2025-08-21 07:33:49,336,outbound,completed,SIP,4.2,False,169,China,India
+44-7987654321,+91-9123456789,203.0.113.31,198.51.100.176,2025-08-21 07:35:20,120,outbound,completed,SIP,3.9,False,57,UK,India
+61-423456789,+91-7744112233,203.0.113.125,198.51.100.76,2025-08-21 07:36:51,97,inbound,completed,SIP,3.0,False,129,Australia,India
+86-13812345678,+44-7654321098,203.0.113.84,198.51.100.209,2025-08-21 07:37:26,350,outbound,completed,H.323,4.7,False,145,China,UK
+91-9123456789,+1-5559876543,203.0.113.245,198.51.100.60,2025-08-21 07:38:56,124,outbound,completed,SIP,4.0,False,37,India,USA
+61-423456789,+86-13987654321,203.0.113.106,198.51.100.38,2025-08-21 07:41:48,450,inbound,completed,SIP,3.3,False,130,Australia,China
+44-7987654321,+44-7654321098,203.0.113.188,198.51.100.115,2025-08-21 07:42:44,367,outbound,completed,H.323,3.8,False,58,UK,UK
+91-9123456789,+61-423456789,203.0.113.51,198.51.100.253,2025-08-21 07:45:39,218,outbound,completed,SIP,4.9,False,38,India,Australia
+44-7712345678,+91-9012345678,203.0.113.132,198.51.100.35,2025-08-21 07:47:27,458,inbound,dropped,SIP,1.0,False,50,UK,India
+44-7896541230,+91-8899552211,203.0.113.231,198.51.100.20,2025-08-21 07:49:48,524,outbound,completed,SIP,4.3,False,57,UK,India
+1-5554445555,+44-7654321098,203.0.113.34,198.51.100.227,2025-08-21 07:52:02,283,outbound,completed,SIP,4.6,False,63,USA,UK
+86-13987654321,+1-5551234567,203.0.113.223,198.51.100.90,2025-08-21 07:53:20,492,inbound,completed,SIP,3.0,False,171,China,USA
+1-5556667777,+44-7712345678,203.0.113.136,198.51.100.125,2025-08-21 07:54:17,86,inbound,completed,SIP,3.8,False,39,USA,UK
+61-423456789,+44-7712345678,203.0.113.135,198.51.100.19,2025-08-21 07:57:04,191,outbound,completed,SIP,3.0,False,132,Australia,UK
+1-5551234567,+1-5553334444,203.0.113.20,198.51.100.10,2025-08-21 07:59:28,12,outbound,failed,SIP,2.0,True,79,USA,USA
+91-9876543210,+86-13812345678,203.0.113.29,198.51.100.128,2025-08-21 08:02:18,62,outbound,dropped,H.323,2.2,True,74,India,China
+44-7654321098,+91-9988776655,203.0.113.249,198.51.100.111,2025-08-21 08:03:53,224,outbound,completed,SIP,3.3,False,73,UK,India
+1-5551234567,+1-5556667777,203.0.113.86,198.51.100.156,2025-08-21 08:04:53,371,outbound,completed,SIP,4.6,True,80,USA,USA
+44-7896541230,+1-5551112222,203.0.113.193,198.51.100.96,2025-08-21 08:05:30,100,outbound,completed,SIP,4.3,False,58,UK,USA
+44-7896541230,+1-5554445555,203.0.113.216,198.51.100.148,2025-08-21 08:07:22,557,outbound,completed,SIP,4.2,False,59,UK,USA
+61-423456789,+1-5551112222,203.0.113.216,198.51.100.225,2025-08-21 08:09:52,64,inbound,completed,IAX2,4.7,False,133,Australia,USA
+1-5556667777,+86-13987654321,203.0.113.125,198.51.100.205,2025-08-21 08:10:27,54,inbound,completed,SIP,3.1,False,41,USA,China
+1-5553334444,+1-5554445555,203.0.113.1,198.51.100.94,2025-08-21 08:13:03,359,inbound,completed,SIP,3.4,True,85,USA,USA
+1-5553334444,+44-7987654321,203.0.113.81,198.51.100.137,2025-08-21 08:14:44,303,inbound,completed,IAX2,4.5,True,86,USA,UK
+1-5551234567,+44-7654321098,203.0.113.197,198.51.100.91,2025-08-21 08:16:06,557,inbound,completed,H.323,4.4,True,81,USA,UK
+61-412345678,+1-5551234567,203.0.113.214,198.51.100.171,2025-08-21 08:17:55,130,inbound,completed,SIP,4.5,False,132,Australia,USA
+91-8123456789,+86-13987654321,203.0.113.54,198.51.100.227,2025-08-21 08:18:26,227,outbound,completed,SIP,3.1,False,38,India,China
+44-7712345678,+1-5553334444,203.0.113.55,198.51.100.202,2025-08-21 08:21:09,572,inbound,completed,SIP,4.3,False,53,UK,USA
+44-7896541230,+91-9012345678,203.0.113.53,198.51.100.83,2025-08-21 08:22:01,349,outbound,completed,SIP,3.6,False,60,UK,India
+61-412345678,+1-5556667777,203.0.113.204,198.51.100.90,2025-08-21 08:24:01,315,inbound,completed,IAX2,3.3,False,133,Australia,USA
+1-5559876543,+61-423456789,203.0.113.136,198.51.100.159,2025-08-21 08:24:33,540,outbound,completed,SIP,3.4,False,48,USA,Australia
